User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x47a3f2c3be74da5e61ec2b9583f95fd75f5164a6,120,0.01,2.36,21 | 38 | 18,63 | 28 | 7,2023-05-14,2023-11-20,false
0x47c5546300aa843d9c3a26802ebe9c53acd98a63,123,0.01,2.36,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x483618fae8a4e3a345d9ee527c2c1f26c8936f1e,118,0.01,2.36,21 | 38 | 18,66 | 28 | 7,2023-05-15,2023-11-20,false
0x493a7e77a0dab657d40e3441e2b8b3de40f09b3a,123,0.01,2.30,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x497b469a9e82ba1e32a1c1ee1989a0f0defb5a3d,118,0.00,2.38,21 | 38 | 18,62 | 28 | 7,2023-05-14,2023-11-20,false
0x497f8206d55713fde0c4bc200d453b204b32cbf9,121,0.01,2.39,21 | 38 | 18,62 | 28 | 7,2023-05-14,2023-11-20,false
0x49f04b88fbdd2c839a16adf3f73a39ad40fa42b1,119,0.01,2.33,21 | 38 | 18,61 | 28 | 7,2023-05-14,2023-11-20,false
0x4a3405e3613168678c22bde4ba9c8fcaeaa48671,123,0.01,2.40,20 | 38 | 18,59 | 26 | 7,2023-05-12,2023-11-20,false
0x4aa84e5e57ba13f987e4f5c6defdc90f035193e4,123,0.02,2.45,21 | 38 | 18,63 | 28 | 7,2023-05-13,2023-11-21,false
0x4b72c6eff0fc4719fc4caa4d2df72449aa8954b9,118,0.02,2.30,21 | 38 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x4b7694d46a605ca9ece28184688950edb09f7248,121,0.01,2.71,21 | 38 | 18,58 | 27 | 7,2023-05-12,2023-11-20,false
0x4e023c79d43b102ca30de2a59f19ac1450f2bdb1,122,0.01,2.43,21 | 37 | 18,61 | 28 | 7,2023-05-15,2023-11-20,false
0x4e1d6f4b7a97fa839ed044f19e0a4d6c9c815756,123,0.02,2.34,21 | 38 | 18,57 | 27 | 7,2023-05-11,2023-11-20,false
0x4f3c73a3b2eb2b7dbd7564214abbb331006c53d8,126,0.01,2.40,22 | 38 | 19,69 | 27 | 7,2023-05-13,2023-11-21,false
0x509595c5eda653678d36f76519890c7452174f7f,121,0.02,2.31,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x50d8a259b9596efad413ac9ecb8a1d57169be199,121,0.01,2.61,21 | 37 | 18,59 | 27 | 7,2023-05-12,2023-11-20,false
0x5137b72342c851f8acbc1e9a5012d8580d49e499,118,0.01,2.43,21 | 37 | 18,61 | 27 | 7,2023-05-15,2023-11-20,false
0x5143a6b708333b59ffa71aab6b29be085e7c4aeb,127,0.01,2.19,22 | 38 | 19,68 | 28 | 7,2023-05-13,2023-11-21,false
0x5146a3acb69946d204d0b801f161c4171baab946,117,0.01,2.40,21 | 37 | 17,62 | 27 | 7,2023-05-15,2023-11-20,false
0x51a36a45b6cd8c77eaed940adcc97b54884d8db0,127,0.01,3.11,20 | 38 | 19,63 | 28 | 7,2023-05-10,2023-11-21,false
0x53c8666963b2b6db0dd826f8bcb83c9fa4fa0bc8,122,0.01,2.35,22 | 37 | 19,65 | 28 | 7,2023-05-14,2023-11-21,false
0x563030554f498715c2b0be9e4ab3ee84d57b5e10,120,0.01,2.41,22 | 37 | 19,65 | 28 | 7,2023-05-14,2023-11-21,false
0x563925bd8e251117afd5ab67e4cbb68cdbbe2c58,123,0.01,2.53,21 | 38 | 18,60 | 27 | 7,2023-05-12,2023-11-20,false
0x569ad84f08d2c29044e4af97df3f83e2b2b321d4,118,0.08,2.45,21 | 37 | 18,66 | 28 | 7,2023-05-15,2023-11-20,false
0x57d1888cb1fb05d624736983454e37a9783dcb1e,120,0.01,2.46,19 | 38 | 19,64 | 28 | 7,2023-05-10,2023-11-21,false
0x5804dd28fba4d7ff728228940fb14cdaab1e8a84,118,0.01,2.44,21 | 38 | 18,67 | 28 | 7,2023-05-15,2023-11-21,false
