User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x697f97956833ed74790e0ae5cba75104066f2ec7,233,0.01,0.00,27 | 39 | 20,103 | 29 | 8,2023-09-24,2024-04-25,true
0x6d51398759dca8653a0974319afcc7c3a2f5eea9,236,0.01,0.00,26 | 39 | 20,108 | 29 | 8,2023-09-23,2024-04-28,true
0x6e6c3de2a39344eb36f5c81c65a31cbee4377352,239,0.00,0.00,27 | 38 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0x70b42843a54d28862b9c864df2268cf515e95a50,248,0.00,0.00,27 | 39 | 21,111 | 29 | 8,2023-09-23,2024-04-28,true
0x72eb022761696fa04503802bdf353389cf7d6052,234,0.01,0.00,27 | 39 | 20,103 | 29 | 8,2023-09-24,2024-04-25,true
0x7666954ec6edf170754f33ec637fdeb26f3edd55,238,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0x76a66b06dd8bf5e5b3f4a77523952be754dcdd44,237,0.00,0.00,27 | 39 | 20,100 | 29 | 8,2023-09-24,2024-04-26,true
0x76e4e211e6101dc8c0323d8cbca306dbbb66c9ca,235,0.01,0.00,27 | 39 | 20,104 | 30 | 8,2023-09-24,2024-04-25,true
0x777605c7dcc11f8019abaa4ec4462c434e53e149,238,0.77,0.00,27 | 39 | 20,106 | 30 | 8,2023-09-24,2024-04-25,true
0x78da8dc996c50a4ff927a9b190fc1bdcdb776deb,235,0.02,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x791054fdce9b1295ab1d8ecdcc81a21c50e6b258,248,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0x7c0d6a0466be475db7aba66bfd226631609334a4,246,0.01,0.01,28 | 38 | 20,110 | 30 | 8,2023-09-24,2024-04-22,true
0x7f069ec1ce24b403a6336e6bb69222e622314581,241,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0x81221c0bb0febb14377fd5d9c2a45050e564adca,250,0.00,0.00,28 | 39 | 21,111 | 30 | 9,2023-09-23,2024-05-01,true
0x813803f06094b0711f516924365bfc4eb6755d5c,242,0.02,0.00,27 | 38 | 20,101 | 29 | 8,2023-09-24,2024-04-25,true
0x8358cf7a3692ab06f673f434358f82a2d625975d,235,0.01,0.00,27 | 39 | 20,105 | 30 | 8,2023-09-24,2024-04-25,true
0x841b2d6ee0e4b5ba663cc87c94709d12e68158a9,238,0.00,0.00,27 | 39 | 20,108 | 29 | 8,2023-09-23,2024-04-28,true
0x8606aa18c909490fb7d7dfc66a1eae6dee0e1d8c,246,0.00,0.00,27 | 39 | 20,108 | 29 | 8,2023-09-23,2024-04-28,true
0x86c669b3acd5642f564f247a25fb6ba1a09d3174,243,0.01,0.00,27 | 38 | 20,105 | 29 | 8,2023-09-24,2024-04-26,true
0x87ad25784900c5c406a1e7aa8db9fa15d775a0f1,233,0.00,0.00,27 | 40 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x88f050848702ddb6bc2d3568b2b2c4c24b638d44,240,0.00,0.00,27 | 39 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x8e51ab4dd62cf2f7b78a8b7bc46f1df5ed277a5c,249,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0x930653e4a9f227b2387b7adef2eddb5efd917d36,249,0.01,0.00,27 | 39 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0x9928b9ef5af2b1db470b333e6544928afbfbac37,227,0.00,0.00,27 | 39 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x9932fdcc9f750716e02c08f738caf39366d153f1,238,0.00,0.00,27 | 38 | 20,106 | 28 | 8,2023-09-23,2024-04-19,true
0x99692bde825026c7fc7632bdb118b0397f1ab7b7,236,0.00,0.00,27 | 38 | 20,105 | 28 | 8,2023-09-23,2024-04-28,true
0x99940032be03eae373a1ce4a1861eeb872e741e0,236,0.00,0.00,27 | 38 | 20,97 | 29 | 8,2023-09-23,2024-04-25,true
0x9ab46605a3c18efe9b8facea6fdeebe9f510e0d6,234,0.01,0.00,27 | 39 | 20,104 | 30 | 8,2023-09-24,2024-04-25,true
